,filename,width,height,class,xmin,ymin,xmax,ymax,xml
270,Pistol_1006_17.jpg,603,339,Gun,212,156,271,195,Labels/Pistol_1006_17.xml
271,Pistol_1006_26.jpg,300,357,Guns,198,81,256,116,Labels/Pistol_1006_26.xml
272,Pistol_1006_59.jpg,600,338,Guns,329,116,356,147,Labels/Pistol_1006_59.xml
273,Pistol_1006_75.jpg,600,338,Guns,130,102,268,338,Labels/Pistol_1006_75.xml
274,Pistol_1008_106.jpg,600,338,Gun,117,129,217,185,Labels/Pistol_1008_106.xml
275,Pistol_1008_107.jpg,600,338,Gun,287,135,462,317,Labels/Pistol_1008_107.xml
276,Pistol_1008_107.jpg,600,338,Gun,184,138,236,338,Labels/Pistol_1008_107.xml
277,Pistol_1008_11.jpg,600,338,Guns,118,11,215,130,Labels/Pistol_1008_11.xml
278,Pistol_1008_113.jpg,600,338,Gun,157,100,600,277,Labels/Pistol_1008_113.xml
279,Pistol_1008_121.jpg,600,338,Guns,68,188,366,338,Labels/Pistol_1008_121.xml
280,Pistol_1008_150.jpg,600,338,Guns,272,11,327,338,Labels/Pistol_1008_150.xml
281,Pistol_1008_165.jpg,600,338,Guns,353,199,416,290,Labels/Pistol_1008_165.xml
282,Pistol_1008_2.jpg,600,338,Gun,192,158,314,266,Labels/Pistol_1008_2.xml
283,Pistol_1008_3.jpg,600,338,Gun,30,5,261,181,Labels/Pistol_1008_3.xml
284,Pistol_1008_50.jpg,600,338,Guns,265,166,390,285,Labels/Pistol_1008_50.xml
285,Pistol_1008_55.jpg,600,336,Guns,290,13,340,98,Labels/Pistol_1008_55.xml
286,Pistol_1010_101.jpg,600,338,Guns,27,114,110,205,Labels/Pistol_1010_101.xml
287,Pistol_1010_101.jpg,600,338,Guns,219,115,356,196,Labels/Pistol_1010_101.xml
288,Pistol_1010_101.jpg,600,338,Guns,407,64,450,114,Labels/Pistol_1010_101.xml
289,Pistol_1010_115.jpg,600,338,Gun,208,208,270,255,Labels/Pistol_1010_115.xml
290,Pistol_1010_117.jpg,600,338,Guns,106,4,366,159,Labels/Pistol_1010_117.xml
291,Pistol_1010_129.jpg,600,338,Gun,396,263,517,338,Labels/Pistol_1010_129.xml
292,Pistol_1010_171.jpg,600,338,Guns,5,48,80,179,Labels/Pistol_1010_171.xml
293,Pistol_1010_171.jpg,600,338,Guns,278,187,316,226,Labels/Pistol_1010_171.xml
294,Pistol_1010_174.jpg,600,338,Guns,21,135,72,161,Labels/Pistol_1010_174.xml
295,Pistol_1010_174.jpg,600,338,Guns,81,43,145,91,Labels/Pistol_1010_174.xml
296,Pistol_1010_174.jpg,600,338,Guns,196,124,305,180,Labels/Pistol_1010_174.xml
297,Pistol_1010_174.jpg,600,338,Guns,420,104,463,131,Labels/Pistol_1010_174.xml
298,Pistol_1010_176.jpg,600,338,Guns,354,168,457,221,Labels/Pistol_1010_176.xml
299,Pistol_1010_176.jpg,600,338,Guns,183,225,334,278,Labels/Pistol_1010_176.xml
300,Pistol_1010_249.jpg,600,338,Guns,299,208,408,320,Labels/Pistol_1010_249.xml
301,Pistol_1010_262.jpg,600,338,Gun,82,8,393,268,Labels/Pistol_1010_262.xml
302,Pistol_1010_263.jpg,600,338,Gun,119,88,600,288,Labels/Pistol_1010_263.xml
303,Pistol_1010_270.jpg,600,338,Guns,325,112,579,323,Labels/Pistol_1010_270.xml
304,Pistol_1010_276.jpg,600,338,Gun,66,110,600,338,Labels/Pistol_1010_276.xml
305,Pistol_1010_277.jpg,600,338,Gun,133,71,424,162,Labels/Pistol_1010_277.xml
306,Pistol_1010_277.jpg,600,338,Gun,218,177,375,263,Labels/Pistol_1010_277.xml
307,Pistol_1010_3.jpg,600,338,Guns,400,37,575,154,Labels/Pistol_1010_3.xml
308,Pistol_1010_303.jpg,600,338,Gun,295,132,443,287,Labels/Pistol_1010_303.xml
309,Pistol_1010_317.jpg,601,338,Gun,232,90,317,196,Labels/Pistol_1010_317.xml
310,Pistol_1010_317.jpg,601,338,Gun,504,78,593,120,Labels/Pistol_1010_317.xml
311,Pistol_1010_317.jpg,601,338,Gun,77,108,112,135,Labels/Pistol_1010_317.xml
312,Pistol_1010_361.jpg,600,338,Guns,353,59,600,218,Labels/Pistol_1010_361.xml
313,Pistol_1010_361.jpg,600,338,Guns,6,76,253,233,Labels/Pistol_1010_361.xml
314,Pistol_1010_374.jpg,600,338,Guns,175,185,323,338,Labels/Pistol_1010_374.xml
315,Pistol_1010_377.jpg,600,338,Guns,153,123,429,306,Labels/Pistol_1010_377.xml
316,Pistol_1010_388.jpg,600,338,Guns,135,105,600,338,Labels/Pistol_1010_388.xml
317,Pistol_1010_4.jpg,600,338,Guns,315,87,370,205,Labels/Pistol_1010_4.xml
318,Pistol_1010_412.jpg,600,338,Guns,144,118,428,338,Labels/Pistol_1010_412.xml
319,Pistol_1010_465.jpg,600,338,Gun,236,160,262,266,Labels/Pistol_1010_465.xml
320,Pistol_1010_465.jpg,600,338,Gun,368,108,414,247,Labels/Pistol_1010_465.xml
321,Pistol_1010_465.jpg,600,338,Gun,53,110,86,217,Labels/Pistol_1010_465.xml
322,Pistol_1010_48.jpg,600,338,Guns,180,142,266,231,Labels/Pistol_1010_48.xml
323,Pistol_1010_59.jpg,600,338,Guns,385,237,453,323,Labels/Pistol_1010_59.xml
324,Pistol_1010_64.jpg,600,338,Guns,283,74,303,106,Labels/Pistol_1010_64.xml
325,Pistol_1010_66.jpg,600,338,Gun,347,167,487,309,Labels/Pistol_1010_66.xml
326,Pistol_1010_72.jpg,600,338,Gun,150,147,221,229,Labels/Pistol_1010_72.xml
327,Pistol_1010_73.jpg,600,338,Guns,295,44,529,184,Labels/Pistol_1010_73.xml
328,Pistol_1010_76.jpg,600,338,Guns,259,182,327,315,Labels/Pistol_1010_76.xml
329,Pistol_1010_88.jpg,600,338,Guns,45,125,316,289,Labels/Pistol_1010_88.xml
330,Pistol_1016_12.jpg,600,338,Gun,254,180,348,338,Labels/Pistol_1016_12.xml
331,Pistol_1016_13.jpg,600,338,Gun,277,4,331,117,Labels/Pistol_1016_13.xml
332,Pistol_101_14.jpg,601,361,Gun,260,221,337,281,Labels/Pistol_101_14.xml
333,Pistol_101_15.jpg,601,361,Guns,280,218,367,256,Labels/Pistol_101_15.xml
334,Pistol_101_29.jpg,601,362,Gun,282,164,451,267,Labels/Pistol_101_29.xml
335,Pistol_101_62.jpg,600,359,Guns,1,219,101,271,Labels/Pistol_101_62.xml
336,Pistol_101_62.jpg,600,359,Guns,418,149,535,278,Labels/Pistol_101_62.xml
337,Pistol_1020_10.jpg,600,251,Guns,183,123,201,148,Labels/Pistol_1020_10.xml
338,Pistol_1020_10.jpg,600,251,Guns,433,57,448,72,Labels/Pistol_1020_10.xml
339,Pistol_1020_10.jpg,600,251,Guns,356,65,370,78,Labels/Pistol_1020_10.xml
340,Pistol_1020_10.jpg,600,251,Guns,558,104,571,120,Labels/Pistol_1020_10.xml
341,Pistol_1020_12.jpg,600,251,Gun,375,155,426,251,Labels/Pistol_1020_12.xml
342,Pistol_1022_17.jpg,500,386,Guns,408,114,496,253,Labels/Pistol_1022_17.xml
343,Pistol_1022_2.jpg,500,386,Guns,400,211,500,292,Labels/Pistol_1022_2.xml
344,Pistol_1026_10.jpg,600,325,Guns,347,44,398,103,Labels/Pistol_1026_10.xml
345,Pistol_1026_8.jpg,600,325,Gun,96,232,272,325,Labels/Pistol_1026_8.xml
346,Pistol_1028_7.jpg,600,325,Gun,257,209,349,318,Labels/Pistol_1028_7.xml
347,Pistol_1030_16.jpg,600,255,Gun,242,36,404,166,Labels/Pistol_1030_16.xml
348,Pistol_1030_34.jpg,600,255,Guns,281,28,335,140,Labels/Pistol_1030_34.xml
349,Pistol_1034_104.jpg,600,248,Guns,170,63,404,142,Labels/Pistol_1034_104.xml
350,Pistol_1034_104.jpg,600,248,Guns,40,64,80,81,Labels/Pistol_1034_104.xml
351,Pistol_1034_109.jpg,350,440,Guns,55,4,129,334,Labels/Pistol_1034_109.xml
352,Pistol_1034_12.jpg,450,331,Guns,316,119,431,177,Labels/Pistol_1034_12.xml
353,Pistol_1034_134.jpg,600,248,Guns,135,74,211,248,Labels/Pistol_1034_134.xml
354,Pistol_1034_59.jpg,600,248,Guns,378,100,600,247,Labels/Pistol_1034_59.xml
355,Pistol_1034_66.jpg,600,248,Gun,65,135,530,204,Labels/Pistol_1034_66.xml
356,Pistol_1034_72.jpg,600,248,Gun,403,27,530,248,Labels/Pistol_1034_72.xml
357,Pistol_1034_73.jpg,600,248,Gun,234,101,393,224,Labels/Pistol_1034_73.xml
358,Pistol_1034_86.jpg,600,248,Guns,174,115,523,230,Labels/Pistol_1034_86.xml
359,Pistol_1034_88.jpg,600,248,Guns,168,103,276,248,Labels/Pistol_1034_88.xml
360,Pistol_1034_98.jpg,600,248,Gun,246,47,497,172,Labels/Pistol_1034_98.xml
361,Pistol_1034_99.jpg,600,248,Gun,133,81,320,235,Labels/Pistol_1034_99.xml
362,Pistol_1036_15.jpg,500,375,Guns,250,151,408,255,Labels/Pistol_1036_15.xml
363,Pistol_103_10.jpg,600,358,Gun,271,173,314,229,Labels/Pistol_103_10.xml
364,Pistol_103_10.jpg,600,358,Gun,339,315,404,352,Labels/Pistol_103_10.xml
365,Pistol_103_2.jpg,600,356,Gun,355,244,429,293,Labels/Pistol_103_2.xml
366,Pistol_1040_103.jpg,600,250,Guns,281,49,338,132,Labels/Pistol_1040_103.xml
367,Pistol_1040_103.jpg,600,250,Guns,1,115,42,181,Labels/Pistol_1040_103.xml
368,Pistol_1040_115.jpg,600,251,Guns,113,124,428,251,Labels/Pistol_1040_115.xml
369,Pistol_1040_115.jpg,600,251,Guns,347,139,536,212,Labels/Pistol_1040_115.xml
370,Pistol_1040_14.jpg,600,351,Guns,262,183,328,228,Labels/Pistol_1040_14.xml
371,Pistol_1040_140.jpg,600,338,Guns,108,72,240,137,Labels/Pistol_1040_140.xml
372,Pistol_1040_146.jpg,600,250,Guns,318,167,385,241,Labels/Pistol_1040_146.xml
373,Pistol_1040_205.jpg,600,251,Guns,321,78,403,127,Labels/Pistol_1040_205.xml
374,Pistol_1040_205.jpg,600,251,Guns,505,44,600,86,Labels/Pistol_1040_205.xml
375,Pistol_1040_30.jpg,600,249,Guns,199,156,255,249,Labels/Pistol_1040_30.xml
376,Pistol_1040_35.jpg,600,247,Guns,205,158,258,235,Labels/Pistol_1040_35.xml
377,Pistol_1040_42.jpg,600,251,Gun,395,75,420,105,Labels/Pistol_1040_42.xml
378,Pistol_1040_43.jpg,600,266,Gun,288,144,372,245,Labels/Pistol_1040_43.xml
379,Pistol_1040_88.jpg,600,248,Guns,377,93,394,121,Labels/Pistol_1040_88.xml
380,Pistol_1040_89.jpg,600,250,Guns,377,91,395,118,Labels/Pistol_1040_89.xml
381,Pistol_1041_12.jpg,600,337,Guns,210,74,357,162,Labels/Pistol_1041_12.xml
382,Pistol_1041_14.jpg,600,337,Guns,235,243,269,268,Labels/Pistol_1041_14.xml
383,Pistol_1041_144.jpg,600,337,Guns,421,153,538,308,Labels/Pistol_1041_144.xml
384,Pistol_1041_146.jpg,600,337,Guns,356,159,535,337,Labels/Pistol_1041_146.xml
385,Pistol_1043_10.jpg,600,249,Guns,208,216,297,249,Labels/Pistol_1043_10.xml
386,Pistol_1043_13.jpg,600,249,Gun,209,85,260,158,Labels/Pistol_1043_13.xml
387,Pistol_1043_16.jpg,600,250,Guns,180,109,426,250,Labels/Pistol_1043_16.xml
388,Pistol_1043_3.jpg,600,250,Guns,263,23,341,121,Labels/Pistol_1043_3.xml
389,Pistol_1043_31.jpg,500,333,Guns,56,86,275,272,Labels/Pistol_1043_31.xml
390,Pistol_1043_45.jpg,600,249,Guns,200,52,319,133,Labels/Pistol_1043_45.xml
391,Pistol_1044_17.jpg,600,249,Guns,315,81,380,196,Labels/Pistol_1044_17.xml
392,Pistol_1044_25.jpg,600,250,Guns,152,37,297,203,Labels/Pistol_1044_25.xml
393,Pistol_1044_26.jpg,600,250,Gun,256,11,568,172,Labels/Pistol_1044_26.xml
394,Pistol_1044_28.jpg,600,249,Guns,125,85,426,249,Labels/Pistol_1044_28.xml
395,Pistol_1044_52.jpg,600,248,Guns,278,78,494,186,Labels/Pistol_1044_52.xml
396,Pistol_1046_22.jpg,600,255,Gun,229,1,296,150,Labels/Pistol_1046_22.xml
397,Pistol_1046_24.jpg,600,255,Guns,245,177,375,233,Labels/Pistol_1046_24.xml
398,Pistol_104_25.jpg,600,362,Gun,270,168,329,202,Labels/Pistol_104_25.xml
399,Pistol_1050_3.jpg,600,250,Guns,443,144,600,250,Labels/Pistol_1050_3.xml
400,Pistol_1050_8.jpg,601,250,Guns,263,129,315,151,Labels/Pistol_1050_8.xml
401,Pistol_1050_8.jpg,601,250,Guns,130,191,148,225,Labels/Pistol_1050_8.xml
402,Pistol_1052_10.jpg,600,255,Guns,88,130,161,178,Labels/Pistol_1052_10.xml
403,Pistol_1052_10.jpg,600,255,Guns,1,138,32,166,Labels/Pistol_1052_10.xml
404,Pistol_1052_10.jpg,600,255,Guns,91,60,295,176,Labels/Pistol_1052_10.xml
405,Pistol_1052_10.jpg,600,255,Guns,497,137,515,196,Labels/Pistol_1052_10.xml
406,Pistol_1052_10.jpg,600,255,Guns,578,119,600,133,Labels/Pistol_1052_10.xml
407,Pistol_1052_12.jpg,600,250,Guns,323,149,409,250,Labels/Pistol_1052_12.xml
408,Pistol_1052_12.jpg,600,250,Guns,147,125,181,185,Labels/Pistol_1052_12.xml
409,Pistol_1052_12.jpg,600,250,Guns,53,153,89,188,Labels/Pistol_1052_12.xml
410,Pistol_1052_20.jpg,600,250,Guns,151,36,463,174,Labels/Pistol_1052_20.xml
411,Pistol_1052_4.jpg,600,247,Gun,178,91,199,112,Labels/Pistol_1052_4.xml
412,Pistol_1052_4.jpg,600,247,Gun,276,97,334,247,Labels/Pistol_1052_4.xml
413,Pistol_1054_21.jpg,600,251,Guns,262,40,291,75,Labels/Pistol_1054_21.xml
414,Pistol_1054_23.jpg,600,249,Guns,196,55,362,226,Labels/Pistol_1054_23.xml
415,Pistol_1054_25.jpg,600,255,Guns,501,161,548,208,Labels/Pistol_1054_25.xml
416,Pistol_1054_26.jpg,600,251,Guns,248,96,343,224,Labels/Pistol_1054_26.xml
417,Pistol_1054_27.jpg,600,251,Guns,50,84,376,251,Labels/Pistol_1054_27.xml
418,Pistol_1054_36.jpg,601,252,Gun,167,97,505,252,Labels/Pistol_1054_36.xml
419,Pistol_1054_37.jpg,601,252,Gun,276,107,381,252,Labels/Pistol_1054_37.xml
420,Pistol_1054_61.jpg,600,249,Guns,1,60,325,248,Labels/Pistol_1054_61.xml
421,Pistol_1054_64.jpg,600,249,Guns,279,125,352,213,Labels/Pistol_1054_64.xml
422,Pistol_1054_9.jpg,600,247,Guns,150,134,214,232,Labels/Pistol_1054_9.xml
423,Pistol_1054_9.jpg,600,247,Guns,382,188,575,247,Labels/Pistol_1054_9.xml
424,Pistol_1055_13.jpg,600,253,Guns,63,37,189,230,Labels/Pistol_1055_13.xml
425,Pistol_1056_16.jpg,600,255,Guns,345,75,442,146,Labels/Pistol_1056_16.xml
426,Pistol_1056_7.jpg,600,255,Guns,415,80,466,117,Labels/Pistol_1056_7.xml
427,Pistol_1056_7.jpg,600,255,Guns,489,76,571,133,Labels/Pistol_1056_7.xml
428,Pistol_1056_7.jpg,600,255,Guns,389,89,404,111,Labels/Pistol_1056_7.xml
429,Pistol_1059_20.jpg,600,252,Guns,182,42,297,170,Labels/Pistol_1059_20.xml
430,Pistol_1059_23.jpg,600,252,Guns,361,96,377,116,Labels/Pistol_1059_23.xml
431,Pistol_1059_23.jpg,600,252,Guns,532,108,556,129,Labels/Pistol_1059_23.xml
432,Pistol_1059_23.jpg,600,252,Guns,176,99,191,126,Labels/Pistol_1059_23.xml
433,Pistol_1059_23.jpg,600,252,Guns,1,102,26,155,Labels/Pistol_1059_23.xml
434,Pistol_1059_34.jpg,600,252,Guns,290,120,329,185,Labels/Pistol_1059_34.xml
435,Pistol_1059_37.jpg,600,253,Guns,175,80,216,156,Labels/Pistol_1059_37.xml
436,Pistol_1059_37.jpg,600,253,Guns,221,76,251,147,Labels/Pistol_1059_37.xml
437,Pistol_1059_49.jpg,600,253,Guns,123,113,147,133,Labels/Pistol_1059_49.xml
438,Pistol_1059_49.jpg,600,253,Guns,459,225,496,253,Labels/Pistol_1059_49.xml
439,Pistol_1059_70.jpg,600,251,Guns,263,100,600,251,Labels/Pistol_1059_70.xml
440,Pistol_1059_75.jpg,600,253,Guns,99,53,282,104,Labels/Pistol_1059_75.xml
441,Pistol_1059_76.jpg,600,252,Guns,112,82,146,95,Labels/Pistol_1059_76.xml
442,Pistol_1059_76.jpg,600,252,Guns,116,101,162,116,Labels/Pistol_1059_76.xml
443,Pistol_1059_76.jpg,600,252,Guns,180,63,252,83,Labels/Pistol_1059_76.xml
444,Pistol_1059_76.jpg,600,252,Guns,306,45,368,69,Labels/Pistol_1059_76.xml
445,Pistol_1059_76.jpg,600,252,Guns,407,169,456,192,Labels/Pistol_1059_76.xml
446,Pistol_1059_76.jpg,600,252,Guns,423,121,461,140,Labels/Pistol_1059_76.xml
447,Pistol_1059_76.jpg,600,252,Guns,575,98,595,109,Labels/Pistol_1059_76.xml
448,Pistol_1059_88.jpg,600,253,Gun,317,86,566,159,Labels/Pistol_1059_88.xml
449,Pistol_1059_88.jpg,600,253,Gun,200,72,294,111,Labels/Pistol_1059_88.xml
450,Pistol_105_4.jpg,601,255,Guns,203,174,255,249,Labels/Pistol_105_4.xml
451,Pistol_1060_12.jpg,600,250,Guns,314,47,355,86,Labels/Pistol_1060_12.xml
452,Pistol_1060_26.jpg,601,261,Gun,196,97,300,192,Labels/Pistol_1060_26.xml
453,Pistol_1060_26.jpg,601,261,Gun,418,42,448,122,Labels/Pistol_1060_26.xml
454,Pistol_1060_42.jpg,400,225,Guns,11,39,372,199,Labels/Pistol_1060_42.xml
455,Pistol_1060_43.jpg,600,261,Guns,196,64,502,261,Labels/Pistol_1060_43.xml
456,Pistol_1060_43.jpg,600,261,Guns,378,58,496,111,Labels/Pistol_1060_43.xml
457,Pistol_1060_43.jpg,600,261,Guns,162,65,214,84,Labels/Pistol_1060_43.xml
458,Pistol_1060_60.jpg,600,261,Guns,123,85,299,179,Labels/Pistol_1060_60.xml
459,Pistol_1060_64.jpg,601,250,Guns,278,150,315,250,Labels/Pistol_1060_64.xml
460,Pistol_1062_16.jpg,600,251,Guns,321,47,423,137,Labels/Pistol_1062_16.xml
461,Pistol_1062_44.jpg,600,252,Guns,148,1,224,191,Labels/Pistol_1062_44.xml
462,Pistol_1062_45.jpg,600,251,Guns,167,25,240,53,Labels/Pistol_1062_45.xml
463,Pistol_1062_85.jpg,600,251,Guns,317,128,360,162,Labels/Pistol_1062_85.xml
464,Pistol_1064_2.jpg,600,261,Guns,189,72,287,177,Labels/Pistol_1064_2.xml
465,Pistol_1064_2.jpg,600,261,Guns,314,65,385,181,Labels/Pistol_1064_2.xml
466,Pistol_1066_10.jpg,600,255,Guns,146,39,333,145,Labels/Pistol_1066_10.xml
467,Pistol_1068_21.jpg,600,251,Guns,110,36,237,224,Labels/Pistol_1068_21.xml
468,Pistol_1068_36.jpg,601,252,Guns,215,1,539,116,Labels/Pistol_1068_36.xml
469,Pistol_1068_54.jpg,600,248,Guns,117,90,279,246,Labels/Pistol_1068_54.xml
470,Pistol_1068_7.jpg,600,251,Guns,278,64,402,141,Labels/Pistol_1068_7.xml
471,Pistol_1068_80.jpg,600,251,Gun,192,86,314,216,Labels/Pistol_1068_80.xml
472,Pistol_1069_15.jpg,600,261,Guns,23,61,129,133,Labels/Pistol_1069_15.xml
473,Pistol_1069_15.jpg,600,261,Guns,356,126,451,225,Labels/Pistol_1069_15.xml
474,Pistol_1069_8.jpg,600,261,Guns,272,91,355,185,Labels/Pistol_1069_8.xml
475,Pistol_107.jpg,400,527,Guns,1,100,400,320,Labels/Pistol_107.xml
476,Pistol_1071_20.jpg,300,191,Guns,2,1,300,191,Labels/Pistol_1071_20.xml
477,Pistol_1071_30.jpg,600,255,Guns,196,81,238,159,Labels/Pistol_1071_30.xml
478,Pistol_1071_4.jpg,601,346,Guns,252,11,325,111,Labels/Pistol_1071_4.xml
479,Pistol_1071_4.jpg,601,346,Guns,329,70,378,136,Labels/Pistol_1071_4.xml
480,Pistol_1071_47.jpg,600,317,Guns,1,110,223,273,Labels/Pistol_1071_47.xml
481,Pistol_1071_51.jpg,600,344,Guns,277,75,394,127,Labels/Pistol_1071_51.xml
482,Pistol_1071_55.jpg,600,314,Guns,243,141,588,297,Labels/Pistol_1071_55.xml
483,Pistol_1071_61.jpg,600,316,Guns,163,46,425,262,Labels/Pistol_1071_61.xml
484,Pistol_1071_63.jpg,600,317,Gun,186,106,307,165,Labels/Pistol_1071_63.xml
485,Pistol_1071_74.jpg,600,323,Guns,141,98,363,309,Labels/Pistol_1071_74.xml
486,Pistol_1074_13.jpg,600,326,Guns,203,23,298,99,Labels/Pistol_1074_13.xml
487,Pistol_1074_6.jpg,600,325,Guns,147,264,211,325,Labels/Pistol_1074_6.xml
488,Pistol_1075_13.jpg,600,254,Gun,69,75,245,171,Labels/Pistol_1075_13.xml
489,Pistol_1075_5.jpg,600,254,Guns,11,91,45,107,Labels/Pistol_1075_5.xml
490,Pistol_1075_5.jpg,600,254,Guns,34,76,84,97,Labels/Pistol_1075_5.xml
491,Pistol_1075_5.jpg,600,254,Guns,124,70,178,93,Labels/Pistol_1075_5.xml
492,Pistol_1075_5.jpg,600,254,Guns,188,111,254,142,Labels/Pistol_1075_5.xml
493,Pistol_1075_5.jpg,600,254,Guns,337,69,414,100,Labels/Pistol_1075_5.xml
494,Pistol_1075_9.jpg,600,254,Guns,180,136,240,254,Labels/Pistol_1075_9.xml
495,Pistol_1077_15.jpg,600,252,Guns,1,72,367,247,Labels/Pistol_1077_15.xml
496,Pistol_1077_16.jpg,600,252,Gun,140,80,253,233,Labels/Pistol_1077_16.xml
497,Pistol_1079_10.jpg,600,251,Guns,344,139,393,191,Labels/Pistol_1079_10.xml
498,Pistol_1079_25.jpg,601,255,Guns,104,124,302,234,Labels/Pistol_1079_25.xml
499,Pistol_1079_26.jpg,601,251,Guns,190,98,333,251,Labels/Pistol_1079_26.xml
500,Pistol_1080_18.jpg,600,249,Guns,245,76,339,103,Labels/Pistol_1080_18.xml
501,Pistol_1080_31.jpg,600,248,Guns,360,84,404,138,Labels/Pistol_1080_31.xml
502,Pistol_1080_50.jpg,600,247,Guns,366,74,471,203,Labels/Pistol_1080_50.xml
503,Pistol_1080_59.jpg,600,249,Gun,148,100,229,179,Labels/Pistol_1080_59.xml
504,Pistol_1080_59.jpg,600,249,Gun,493,99,543,160,Labels/Pistol_1080_59.xml
505,Pistol_1080_59.jpg,600,249,Gun,579,157,600,175,Labels/Pistol_1080_59.xml
506,Pistol_1080_65.jpg,600,249,Gun,309,45,378,159,Labels/Pistol_1080_65.xml
507,Pistol_1080_67.jpg,600,261,Guns,195,67,321,156,Labels/Pistol_1080_67.xml
508,Pistol_1080_70.jpg,600,249,Gun,144,52,600,181,Labels/Pistol_1080_70.xml
509,Pistol_1080_71.jpg,600,249,Gun,143,52,460,172,Labels/Pistol_1080_71.xml
510,Pistol_1080_9.jpg,600,253,Guns,245,1,314,174,Labels/Pistol_1080_9.xml
511,Pistol_1081_2.jpg,600,255,Guns,516,206,535,255,Labels/Pistol_1081_2.xml
512,Pistol_1081_2.jpg,600,255,Guns,482,187,490,234,Labels/Pistol_1081_2.xml
513,Pistol_1081_2.jpg,600,255,Guns,240,140,253,161,Labels/Pistol_1081_2.xml
514,Pistol_1082_31.jpg,600,322,Guns,359,82,484,156,Labels/Pistol_1082_31.xml
515,Pistol_1082_31.jpg,600,322,Guns,40,245,297,322,Labels/Pistol_1082_31.xml
516,Pistol_1082_31.jpg,600,322,Guns,46,123,124,154,Labels/Pistol_1082_31.xml
517,Pistol_1084_14.jpg,600,251,Gun,413,116,559,251,Labels/Pistol_1084_14.xml
518,Pistol_1084_15.jpg,600,251,Guns,1,5,313,184,Labels/Pistol_1084_15.xml
519,Pistol_1084_17.jpg,600,252,Guns,425,190,457,252,Labels/Pistol_1084_17.xml
520,Pistol_1084_17.jpg,600,252,Guns,157,152,215,252,Labels/Pistol_1084_17.xml
521,Pistol_1084_29.jpg,601,254,Gun,195,100,227,160,Labels/Pistol_1084_29.xml
522,Pistol_1084_39.jpg,600,250,Guns,16,11,583,250,Labels/Pistol_1084_39.xml
523,Pistol_1084_63.jpg,600,251,Guns,72,56,453,160,Labels/Pistol_1084_63.xml
524,Pistol_1084_65.jpg,600,251,Guns,287,126,434,215,Labels/Pistol_1084_65.xml
525,Pistol_1084_73.jpg,600,250,Guns,213,96,299,250,Labels/Pistol_1084_73.xml
526,Pistol_1086_10.jpg,600,252,Gun,313,129,366,203,Labels/Pistol_1086_10.xml
527,Pistol_1086_22.jpg,600,254,Guns,436,69,586,145,Labels/Pistol_1086_22.xml
528,Pistol_1086_38.jpg,600,252,Gun,318,44,436,240,Labels/Pistol_1086_38.xml
529,Pistol_1086_47.jpg,600,251,Guns,1,61,340,218,Labels/Pistol_1086_47.xml
530,Pistol_1086_6.jpg,600,254,Guns,233,105,301,173,Labels/Pistol_1086_6.xml
531,Pistol_1090_11.jpg,601,250,Guns,312,141,374,198,Labels/Pistol_1090_11.xml
532,Pistol_1090_13.jpg,600,255,Guns,356,50,408,89,Labels/Pistol_1090_13.xml
533,Pistol_1090_13.jpg,600,255,Guns,109,72,146,102,Labels/Pistol_1090_13.xml
534,Pistol_1090_34.jpg,601,250,Guns,326,82,496,185,Labels/Pistol_1090_34.xml
535,Pistol_1090_34.jpg,601,250,Guns,102,127,116,146,Labels/Pistol_1090_34.xml
536,Pistol_1090_34.jpg,601,250,Guns,145,126,157,139,Labels/Pistol_1090_34.xml
537,Pistol_1090_38.jpg,601,250,Guns,243,100,373,250,Labels/Pistol_1090_38.xml
538,Pistol_1090_48.jpg,600,250,Gun,369,143,416,250,Labels/Pistol_1090_48.xml
539,Pistol_1090_61.jpg,601,250,Gun,238,83,284,128,Labels/Pistol_1090_61.xml
540,Pistol_1090_61.jpg,601,250,Gun,49,1,137,100,Labels/Pistol_1090_61.xml
541,Pistol_1090_69.jpg,600,255,Guns,286,78,354,196,Labels/Pistol_1090_69.xml
542,Pistol_1090_69.jpg,600,255,Guns,547,135,589,249,Labels/Pistol_1090_69.xml
543,Pistol_1090_7.jpg,600,250,Gun,320,83,337,118,Labels/Pistol_1090_7.xml
544,Pistol_1090_75.jpg,601,250,Gun,187,102,500,250,Labels/Pistol_1090_75.xml
545,Pistol_1091_4.jpg,600,250,Guns,293,120,382,250,Labels/Pistol_1091_4.xml
546,Pistol_1091_4.jpg,600,250,Guns,1,98,151,250,Labels/Pistol_1091_4.xml
547,Pistol_1093_30.jpg,600,250,Guns,131,69,507,250,Labels/Pistol_1093_30.xml
548,Pistol_1097_18.jpg,600,251,Guns,219,61,295,175,Labels/Pistol_1097_18.xml
549,Pistol_1097_25.jpg,602,250,Guns,299,127,346,187,Labels/Pistol_1097_25.xml
550,Pistol_1097_54.jpg,600,251,Gun,166,61,205,122,Labels/Pistol_1097_54.xml
551,Pistol_1097_54.jpg,600,251,Gun,372,41,445,98,Labels/Pistol_1097_54.xml
552,Pistol_1097_54.jpg,600,251,Gun,316,82,334,117,Labels/Pistol_1097_54.xml
553,Pistol_1097_55.jpg,600,251,Gun,242,72,286,161,Labels/Pistol_1097_55.xml
554,Pistol_1097_62.jpg,500,267,Guns,106,46,336,267,Labels/Pistol_1097_62.xml
